shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
60211,45.698471,-73.485608,110012,23.650
60211,45.698625,-73.485573,110013,23.667
60211,45.699198,-73.485445,110014,23.732
60211,45.699725,-73.485388,110015,23.791
60211,45.699999,-73.485384,110016,23.821
60211,45.700327,-73.485386,110017,23.857
60211,45.700611,-73.485412,110018,23.889
60211,45.700960,-73.485438,110019,23.928
60211,45.701212,-73.485467,110020,23.956
60211,45.703175,-73.485690,110021,24.175
60211,45.705109,-73.485860,110022,24.390
60211,45.707799,-73.486127,110023,24.690
60211,45.708102,-73.486165,110024,24.724
60211,45.708356,-73.486213,110025,24.752
60211,45.709911,-73.486559,110026,24.927
60211,45.710972,-73.486824,110027,25.047
60211,45.714026,-73.487585,110028,25.392
60211,45.714053,-73.487594,110029,25.395
60211,45.717672,-73.488466,110030,25.802
60211,45.718226,-73.488530,110031,25.864
60211,45.718531,-73.488549,110032,25.898
60211,45.718755,-73.488554,110033,25.923
60211,45.718985,-73.488537,110034,25.949
60211,45.719749,-73.488453,110035,26.034
60211,45.727957,-73.487172,110036,26.952
60211,45.728313,-73.487173,110037,26.991
60211,45.731552,-73.486668,110038,27.354
60211,45.731552,-73.486668,120001,27.354
60211,45.734595,-73.486192,120002,27.694
60211,45.734595,-73.486192,130001,27.694
60211,45.734754,-73.486167,130002,27.712
60211,45.736160,-73.485902,130003,27.869
60211,45.736389,-73.485899,130004,27.895
60211,45.736859,-73.485844,130005,27.947
60211,45.737388,-73.485760,130006,28.006
60211,45.737717,-73.485712,130007,28.043
60211,45.737975,-73.485756,130008,28.072
60211,45.738247,-73.485835,130009,28.103
60211,45.738515,-73.485980,130010,28.135
60211,45.738679,-73.486074,130011,28.154
60211,45.738849,-73.486230,130012,28.177
60211,45.739107,-73.486481,130013,28.212
60211,45.739300,-73.486756,130014,28.242
60211,45.739606,-73.487366,130015,28.300
60211,45.739768,-73.487858,130016,28.343
60211,45.739856,-73.488301,130017,28.378
60211,45.740004,-73.489309,130018,28.459
60211,45.740138,-73.490150,130019,28.526
60211,45.740286,-73.491162,130020,28.606
60211,45.740667,-73.493742,130021,28.811
60211,45.740875,-73.495176,130022,28.925
60211,45.740917,-73.495473,130023,28.949
60211,45.740953,-73.496004,130024,28.990
60211,45.740958,-73.496454,130025,29.026
60211,45.740912,-73.497088,130026,29.075
60211,45.740869,-73.497508,130027,29.108
60211,45.740812,-73.497874,130028,29.137
60211,45.740746,-73.498183,130029,29.163
60211,45.740624,-73.498629,130030,29.200
60211,45.740515,-73.498971,130031,29.229
60211,45.740261,-73.499609,130032,29.286
60211,45.739985,-73.500126,130033,29.337
60211,45.739758,-73.500481,130034,29.374
60211,45.739524,-73.500817,130035,29.411
60211,45.739251,-73.501113,130036,29.449
60211,45.739073,-73.501299,130037,29.474
60211,45.738880,-73.501461,130038,29.499
60211,45.738621,-73.501658,130039,29.531
60211,45.738269,-73.501884,130040,29.574
60211,45.738039,-73.502015,130041,29.602
60211,45.737763,-73.502123,130042,29.634
60211,45.737508,-73.502204,130043,29.663
60211,45.737230,-73.502275,130044,29.694
60211,45.736893,-73.502341,130045,29.732
60211,45.736298,-73.502478,130046,29.799
60211,45.735955,-73.502553,130047,29.837
60211,45.735540,-73.502597,130048,29.884
60211,45.734989,-73.502698,130049,29.945
60211,45.733920,-73.502899,130050,30.065
60211,45.733622,-73.502964,130051,30.099
60211,45.733391,-73.503023,130052,30.125
60211,45.733210,-73.503091,130053,30.146
60211,45.733027,-73.503175,130054,30.167
60211,45.732841,-73.503283,130055,30.189
60211,45.732629,-73.503439,130056,30.216
60211,45.732484,-73.503579,130057,30.235
60211,45.732228,-73.503858,130058,30.271
60211,45.732051,-73.504099,130059,30.298
60211,45.731909,-73.504329,130060,30.322
60211,45.731790,-73.504550,130061,30.344
60211,45.731678,-73.504800,130062,30.367
60211,45.731555,-73.505153,130063,30.398
60211,45.731448,-73.505525,130064,30.429
60211,45.731388,-73.505831,130065,30.453
60211,45.731347,-73.506101,130066,30.475
60211,45.731324,-73.506493,130067,30.506
60211,45.731324,-73.506736,130068,30.524
60211,45.731334,-73.507228,130069,30.563
60211,45.731359,-73.507680,130070,30.598
60211,45.731381,-73.508113,130071,30.632
60211,45.731410,-73.508752,130072,30.682
60211,45.731417,-73.509032,130073,30.704
60211,45.731418,-73.509243,130074,30.720
60211,45.731408,-73.509468,130075,30.738
60211,45.731387,-73.509762,130076,30.761
60211,45.731349,-73.510050,130077,30.783
60211,45.731320,-73.510222,130078,30.797
60211,45.731298,-73.510421,130079,30.813
60211,45.731217,-73.510786,130080,30.843
60211,45.731122,-73.511186,130081,30.875
60211,45.731044,-73.511492,130082,30.901
60211,45.730984,-73.511737,130083,30.921
60211,45.730473,-73.513671,130084,31.082
60211,45.730272,-73.514407,130085,31.143
60211,45.730081,-73.515143,130086,31.204
60211,45.729614,-73.516927,130087,31.353
60211,45.729533,-73.517269,130088,31.381
60211,45.729408,-73.517700,130089,31.417
60211,45.729229,-73.518418,130090,31.477
60211,45.729056,-73.519078,130091,31.531
60211,45.728893,-73.519648,130092,31.579
60211,45.728702,-73.520357,130093,31.638
60211,45.728479,-73.521169,130094,31.706
60211,45.728479,-73.521169,140001,31.706
60211,45.727783,-73.523707,140002,31.919
60211,45.727586,-73.524415,140003,31.978
60211,45.727450,-73.524954,140004,32.022
60211,45.727312,-73.525475,140005,32.066
60211,45.726840,-73.527170,140006,32.208
60211,45.726607,-73.528016,140007,32.279
60211,45.726480,-73.528485,140008,32.318
60211,45.725953,-73.530413,140009,32.479
60211,45.725388,-73.532488,140010,32.652
60211,45.724744,-73.534887,140011,32.852
60211,45.724563,-73.535573,140012,32.909
60211,45.724320,-73.536405,140013,32.980
60211,45.723765,-73.538439,140014,33.150
60211,45.722761,-73.542150,140015,33.459
60211,45.722017,-73.544855,140016,33.685
60211,45.721776,-73.545761,140017,33.761
60211,45.721389,-73.547163,140018,33.878
60211,45.720860,-73.549120,140019,34.042
60211,45.720676,-73.549750,140020,34.095
60211,45.719867,-73.552726,140021,34.343
60211,45.718876,-73.556359,140022,34.647
60211,45.717813,-73.560233,140023,34.971
60211,45.717633,-73.560923,140024,35.028
60211,45.717361,-73.561910,140025,35.111
60211,45.716599,-73.564703,140026,35.344
60211,45.715958,-73.567073,140027,35.542
60211,45.715589,-73.568403,140028,35.653
60211,45.715444,-73.568950,140029,35.699
60211,45.715301,-73.569583,140030,35.751
60211,45.715173,-73.570225,140031,35.803
60211,45.715079,-73.570804,140032,35.849
60211,45.714974,-73.571622,140033,35.914
60211,45.714933,-73.572256,140034,35.964
60211,45.714889,-73.573012,140035,36.023
60211,45.714880,-73.573480,140036,36.059
60211,45.714873,-73.574093,140037,36.107
60211,45.714887,-73.574496,140038,36.138
60211,45.714931,-73.575254,140039,36.197
60211,45.715037,-73.576422,140040,36.289
60211,45.715141,-73.577268,140041,36.356
60211,45.715338,-73.578835,140042,36.480
60211,45.715555,-73.580634,140043,36.622
60211,45.715805,-73.582754,140044,36.789
60211,45.715887,-73.583372,140045,36.838
60211,45.716139,-73.585412,140046,37.000
60211,45.716276,-73.586542,140047,37.089
60211,45.716450,-73.587953,140048,37.200
60211,45.716715,-73.590261,140049,37.383
60211,45.716889,-73.591655,140050,37.493
60211,45.717088,-73.593311,140051,37.624
60211,45.717200,-73.594205,140052,37.695
60211,45.717314,-73.595158,140053,37.770
60211,45.717547,-73.597038,140054,37.918
60211,45.717648,-73.597875,140055,37.985
60211,45.717733,-73.598596,140056,38.042
60211,45.717904,-73.599976,140057,38.151
60211,45.718030,-73.601023,140058,38.233
60211,45.718312,-73.603343,140059,38.417
60211,45.718511,-73.605046,140060,38.551
60211,45.718544,-73.605264,140061,38.569
60211,45.718586,-73.605486,140062,38.587
60211,45.718677,-73.605806,140063,38.614
60211,45.718785,-73.606077,140064,38.638
60211,45.718922,-73.606347,140065,38.664
60211,45.719117,-73.606617,140066,38.694
60211,45.719308,-73.606823,140067,38.720
60211,45.719434,-73.606926,140068,38.737
60211,45.719544,-73.607003,140069,38.750
60211,45.719663,-73.607072,140070,38.764
60211,45.719798,-73.607137,140071,38.780
60211,45.719925,-73.607178,140072,38.795
60211,45.720107,-73.607220,140073,38.815
60211,45.720373,-73.607223,140074,38.845
60211,45.720528,-73.607196,140075,38.862
60211,45.720718,-73.607133,140076,38.884
60211,45.720898,-73.607042,140077,38.905
60211,45.721028,-73.606949,140078,38.921
60211,45.721281,-73.606721,140079,38.955
60211,45.724290,-73.603503,140080,39.372
60211,45.726272,-73.601433,140081,39.645
60211,45.726598,-73.601126,140082,39.689
60211,45.727735,-73.600287,140083,39.831
60211,45.728310,-73.599846,140084,39.904
60211,45.729405,-73.598670,140085,40.056
60211,45.729678,-73.598383,140086,40.093
60212,45.499973,-73.566715,10001,0.000
60212,45.498368,-73.563151,10002,0.331
60212,45.498368,-73.563151,20001,0.331
60212,45.494674,-73.556294,20002,1.006
60212,45.494674,-73.556294,30001,1.006
60212,45.492605,-73.555951,30002,1.238
60212,45.492605,-73.555951,40001,1.238
60212,45.489204,-73.556467,40002,1.618
60212,45.489204,-73.556467,50001,1.618
60212,45.488437,-73.556615,50002,1.704
60212,45.488033,-73.556664,50003,1.749
60212,45.487590,-73.556671,50004,1.799
60212,45.487219,-73.556566,50005,1.841
60212,45.487047,-73.556518,50006,1.860
60212,45.486838,-73.556443,50007,1.884
60212,45.486462,-73.556296,50008,1.928
60212,45.486106,-73.556114,50009,1.970
60212,45.485872,-73.556013,50010,1.997
60212,45.485740,-73.555956,50011,2.012
60212,45.485436,-73.555891,50012,2.046
60212,45.485078,-73.555845,50013,2.086
60212,45.484768,-73.555898,50014,2.121
60212,45.484408,-73.556069,50015,2.163
60212,45.484276,-73.556131,50016,2.179
60212,45.483897,-73.556358,50017,2.224
60212,45.483575,-73.556557,50018,2.264
60212,45.483036,-73.556987,50019,2.332
60212,45.482646,-73.557376,50020,2.385
60212,45.482491,-73.557532,50021,2.406
60212,45.481893,-73.558463,50022,2.505
60212,45.481491,-73.559211,50023,2.579
60212,45.481348,-73.559477,50024,2.605
60212,45.480966,-73.560093,50025,2.669
60212,45.480574,-73.560712,50026,2.734
60212,45.478019,-73.564211,50027,3.129
60212,45.478019,-73.564211,60001,3.129
60212,45.477718,-73.564619,60002,3.175
60212,45.477209,-73.565438,60003,3.260
60212,45.476919,-73.565988,60004,3.314
60212,45.476478,-73.566949,60005,3.404
60212,45.476149,-73.567760,60006,3.477
60212,45.475927,-73.568567,60007,3.545
60212,45.475793,-73.569311,60008,3.605
60212,45.475729,-73.569746,60009,3.640
60212,45.475665,-73.570183,60010,3.675
60212,45.475535,-73.570943,60011,3.736
60212,45.475471,-73.571740,60012,3.799
60212,45.475436,-73.572473,60013,3.856
60212,45.475425,-73.572697,60014,3.874
60212,45.475442,-73.573155,60015,3.909
60212,45.475468,-73.573897,60016,3.968
60212,45.475487,-73.574158,60017,3.988
60212,45.475530,-73.574755,60018,4.035
60212,45.475550,-73.574854,60019,4.043
60212,45.475730,-73.575793,60020,4.119
60212,45.476046,-73.577015,60021,4.221
60212,45.476480,-73.578623,60022,4.356
60212,45.476542,-73.578855,60023,4.375
60212,45.476566,-73.578967,60024,4.384
60212,45.476728,-73.579916,60025,4.461
60212,45.476847,-73.580946,60026,4.542
60212,45.476891,-73.581405,60027,4.579
60212,45.476887,-73.581406,70001,4.579
60212,45.476974,-73.582388,70002,4.656
60212,45.477038,-73.583283,70003,4.726
60212,45.477080,-73.583987,70004,4.782
60212,45.477082,-73.584077,70005,4.789
60212,45.477072,-73.584582,70006,4.828
60212,45.477041,-73.584978,70007,4.859
60212,45.476948,-73.585397,70008,4.894
60212,45.476862,-73.585701,70009,4.919
60212,45.476735,-73.586022,70010,4.948
60212,45.476425,-73.586637,70011,5.007
60212,45.476149,-73.587118,70012,5.056
60212,45.475901,-73.587520,70013,5.098
60212,45.475385,-73.588348,70014,5.184
60212,45.475024,-73.588935,70015,5.245
60212,45.474385,-73.589983,70016,5.354
60212,45.473696,-73.591113,70017,5.471
60212,45.473696,-73.591113,80001,5.471
60212,45.473660,-73.591171,80002,5.477
60212,45.472723,-73.592729,80003,5.637
60212,45.472195,-73.593660,80004,5.731
60212,45.471508,-73.594873,80005,5.852
60212,45.471033,-73.595709,80006,5.936
60212,45.470581,-73.596506,80007,6.016
60212,45.470110,-73.597383,80008,6.103
60212,45.469607,-73.598320,80009,6.195
60212,45.468722,-73.599967,80010,6.357
60212,45.468535,-73.600322,80011,6.392
60212,45.468248,-73.600931,80012,6.449
60212,45.467783,-73.601915,80013,6.542
60212,45.467639,-73.602224,80014,6.571
60212,45.467449,-73.602591,80015,6.606
60212,45.466749,-73.603942,80016,6.738
60212,45.465392,-73.607140,80017,7.030
60212,45.464510,-73.609315,80018,7.226
60212,45.463169,-73.612609,80019,7.524
60212,45.462078,-73.615269,80020,7.765
60212,45.461134,-73.617418,80021,7.963
60212,45.460921,-73.617898,80022,8.008
60212,45.460666,-73.618404,80023,8.056
60212,45.459655,-73.620415,80024,8.249
60212,45.458388,-73.622673,80025,8.476
60212,45.457776,-73.623751,80026,8.584
60212,45.456931,-73.625031,80027,8.721
60212,45.454961,-73.627989,80028,9.040
60212,45.453640,-73.629898,80029,9.249
60212,45.452755,-73.631176,80030,9.390
60212,45.452176,-73.632190,80031,9.492
60212,45.451589,-73.633238,80032,9.597
60212,45.451504,-73.633410,80033,9.613
60212,45.451504,-73.633410,90001,9.613
60212,45.450308,-73.635958,90002,9.853
60212,45.449438,-73.637831,90003,10.028
60212,45.449090,-73.638579,90004,10.099
60212,45.448866,-73.639177,90005,10.152
60212,45.448432,-73.640347,90006,10.255
60212,45.447981,-73.641872,90007,10.385
60212,45.447772,-73.642937,90008,10.471
60212,45.447644,-73.643607,90009,10.526
60212,45.447541,-73.644333,90010,10.584
60212,45.447369,-73.645539,90011,10.680
60212,45.447272,-73.646391,90012,10.747
60212,45.447203,-73.647194,90013,10.811
60212,45.447134,-73.648379,90014,10.904
60212,45.447162,-73.650862,90015,11.098
60212,45.447245,-73.654026,90016,11.346
60212,45.447311,-73.657733,90017,11.636
60212,45.447747,-73.676269,90018,13.088
60212,45.447846,-73.680771,90019,13.440
60212,45.447846,-73.680771,100001,13.440
60212,45.447901,-73.683309,100002,13.639
60212,45.447951,-73.684274,100003,13.715
60212,45.448006,-73.684840,100004,13.759
60212,45.448135,-73.685309,100005,13.799
60212,45.448377,-73.685852,100006,13.849
60212,45.448684,-73.686260,100007,13.896
60212,45.449142,-73.686645,100008,13.955
60212,45.449678,-73.686806,100009,14.016
60212,45.450296,-73.686775,100010,14.085
60212,45.452499,-73.686633,100011,14.330
60212,45.452499,-73.686633,110001,14.330
60212,45.454075,-73.686382,110002,14.506
60212,45.456466,-73.686067,110003,14.773
60212,45.459484,-73.685666,110004,15.110
60212,45.459878,-73.685594,110005,15.154
60212,45.460173,-73.685475,110006,15.188
60212,45.460974,-73.685149,110007,15.281
60212,45.462157,-73.684601,110008,15.419
60212,45.462892,-73.684196,110009,15.507
60212,45.463184,-73.684035,110010,15.542
60212,45.465398,-73.682813,110011,15.806
60212,45.466497,-73.682204,110012,15.937
60212,45.466722,-73.682101,110013,15.963
60212,45.468300,-73.681614,110014,16.143
60212,45.470916,-73.680803,110015,16.441
60212,45.473682,-73.679948,110016,16.755
60212,45.477146,-73.679001,110017,17.148
60212,45.479228,-73.678434,110018,17.383
60212,45.481791,-73.677736,110019,17.673
60212,45.484396,-73.677057,110020,17.968
60212,45.486182,-73.676598,110021,18.169
60212,45.487888,-73.676184,110022,18.362
60212,45.487888,-73.676184,120001,18.362
60212,45.489077,-73.675856,120002,18.497
60212,45.490706,-73.675434,120003,18.681
60212,45.492622,-73.674897,120004,18.898
60212,45.494542,-73.674359,120005,19.115
60212,45.496411,-73.673835,120006,19.327
60212,45.497159,-73.673626,120007,19.412
60212,45.498281,-73.673304,120008,19.539
60212,45.499700,-73.672878,120009,19.700
60212,45.501604,-73.672305,120010,19.917
60212,45.503522,-73.671785,120011,20.134
60212,45.505847,-73.671206,120012,20.396
60212,45.507477,-73.670800,120013,20.580
60212,45.508883,-73.670400,120014,20.740
60212,45.510831,-73.669840,120015,20.961
60212,45.513137,-73.669194,120016,21.222
60212,45.514792,-73.668768,120017,21.409
60212,45.516212,-73.668505,120018,21.568
60212,45.517475,-73.668409,120019,21.709
60212,45.520516,-73.668432,120020,22.047
60212,45.522603,-73.668514,120021,22.279
60212,45.523881,-73.668564,120022,22.421
60212,45.524118,-73.668574,120023,22.448
60212,45.524551,-73.668571,120024,22.496
60212,45.524871,-73.668508,120025,22.532
60212,45.525232,-73.668380,120026,22.573
60212,45.525570,-73.668197,120027,22.613
60212,45.526704,-73.667520,120028,22.750
60212,45.531753,-73.664546,120029,23.357
60212,45.535014,-73.662625,120030,23.750
60212,45.535014,-73.662625,130001,23.750
60212,45.535182,-73.662525,130002,23.770
60212,45.536064,-73.662007,130003,23.876
60212,45.536363,-73.661842,130004,23.912
60212,45.536869,-73.661595,130005,23.971
60212,45.537425,-73.661276,130006,24.038
60212,45.537875,-73.661017,130007,24.092
60212,45.538911,-73.660413,130008,24.216
60212,45.539208,-73.660242,130009,24.252
60212,45.545756,-73.656447,130010,25.038
60212,45.545885,-73.656374,130011,25.054
60212,45.546125,-73.656233,130012,25.082
60212,45.549405,-73.654329,130013,25.476
60212,45.549405,-73.654329,140001,25.476
60212,45.550095,-73.653928,140002,25.559
60212,45.550403,-73.653748,140003,25.596
60212,45.550849,-73.653487,140004,25.650
60212,45.551021,-73.653383,140005,25.670
60212,45.552044,-73.652787,140006,25.793
60212,45.552101,-73.652755,140007,25.800
60212,45.553740,-73.651803,140008,25.997
60212,45.553955,-73.651675,140009,26.023
60212,45.558449,-73.649061,140010,26.563
60212,45.558711,-73.648911,140011,26.594
60212,45.558874,-73.648820,140012,26.613
60212,45.560507,-73.647861,140013,26.810
60212,45.564656,-73.645434,140014,27.308
60212,45.564690,-73.645415,140015,27.313
60212,45.564916,-73.645273,140016,27.340
60212,45.565221,-73.645083,140017,27.377
60212,45.565645,-73.644787,140018,27.430
60212,45.566050,-73.644472,140019,27.481
60212,45.567680,-73.643116,140020,27.691
60212,45.567860,-73.642962,140021,27.714
60212,45.570760,-73.640531,140022,28.088
60212,45.570951,-73.640370,140023,28.113
60212,45.575733,-73.636370,140024,28.729
60212,45.575734,-73.636370,140025,28.730
60212,45.576004,-73.636139,140026,28.765
60212,45.579300,-73.633382,140027,29.190
60212,45.583000,-73.630277,140028,29.667
60212,45.583000,-73.630277,150001,29.667
60212,45.583533,-73.629829,150002,29.736
60212,45.583643,-73.629738,150003,29.750
60212,45.583830,-73.629585,150004,29.774
60212,45.585632,-73.628084,150005,30.006
60212,45.591288,-73.623361,150006,30.735
60212,45.595252,-73.620019,150007,31.247
60212,45.598542,-73.617277,150008,31.671
60212,45.600333,-73.615763,150009,31.902
60212,45.600333,-73.615763,160001,31.902
60212,45.601531,-73.614750,160002,32.057
60212,45.601829,-73.614507,160003,32.095
60212,45.604445,-73.612365,160004,32.431
60212,45.605093,-73.611829,160005,32.514
60212,45.606850,-73.610358,160006,32.741
60212,45.607362,-73.609921,160007,32.807
60212,45.607700,-73.609613,160008,32.852
60212,45.608093,-73.609258,160009,32.903
60212,45.608453,-73.608898,160010,32.952
60212,45.609157,-73.608156,160011,33.050
60212,45.609498,-73.607760,160012,33.099
60212,45.609832,-73.607351,160013,33.148
60212,45.611454,-73.605224,160014,33.393
60212,45.611904,-73.604637,160015,33.461
60212,45.612290,-73.604125,160016,33.519
60212,45.612869,-73.603358,160017,33.607
60212,45.613732,-73.602215,160018,33.738
60212,45.613784,-73.602146,160019,33.746
60212,45.616631,-73.598351,160020,34.179
60212,45.617076,-73.597761,160021,34.247
60212,45.617169,-73.597641,160022,34.261
60212,45.617354,-73.597393,160023,34.289
60212,45.617888,-73.596678,160024,34.371
60212,45.617888,-73.596678,170001,34.371
60212,45.618570,-73.595764,170002,34.475
60212,45.625011,-73.587180,170003,35.455
60212,45.627506,-73.583850,170004,35.835
60212,45.627669,-73.583646,170005,35.859
60212,45.627830,-73.583427,170006,35.884
60212,45.627962,-73.583251,170007,35.904
60212,45.628149,-73.583000,170008,35.932
60212,45.628139,-73.583013,180001,35.932
60212,45.628333,-73.582752,180002,35.962
60212,45.628708,-73.582250,180003,36.019
60212,45.629136,-73.581685,180004,36.084
60212,45.630029,-73.580498,180005,36.220
60212,45.631129,-73.579039,180006,36.387
60212,45.633770,-73.575541,180007,36.788
60212,45.636644,-73.571718,180008,37.225
60212,45.639087,-73.568470,180009,37.596
60212,45.639285,-73.568207,180010,37.626
60212,45.640195,-73.567012,180011,37.764
60212,45.640465,-73.566651,180012,37.805
60212,45.641461,-73.565306,180013,37.957
60212,45.641740,-73.564929,180014,38.000
60212,45.642019,-73.564558,180015,38.042
60212,45.642338,-73.564132,180016,38.091
60212,45.642338,-73.564132,190001,38.091
60212,45.643356,-73.562774,190002,38.246
60212,45.645368,-73.560088,190003,38.553
60212,45.646424,-73.558679,190004,38.713
60212,45.646805,-73.558170,190005,38.771
60212,45.647109,-73.557775,190006,38.817
60212,45.647220,-73.557622,190007,38.834
60212,45.648088,-73.556466,190008,38.966
60212,45.648743,-73.555599,190009,39.066
60212,45.649207,-73.554972,190010,39.137
60212,45.649402,-73.554714,190011,39.166
60212,45.650724,-73.552970,190012,39.367
60212,45.650995,-73.552606,190013,39.408
60212,45.651826,-73.551498,190014,39.535
60212,45.654242,-73.548280,190015,39.902
60212,45.656155,-73.545734,190016,40.193
60212,45.657660,-73.543732,190017,40.422
60212,45.657969,-73.543321,190018,40.469
60212,45.658222,-73.542994,190019,40.507
60212,45.658308,-73.542877,190020,40.520
60212,45.658615,-73.542453,190021,40.568
60212,45.658796,-73.542188,190022,40.596
60212,45.658933,-73.541987,190023,40.618
60212,45.659069,-73.541784,190024,40.640
60212,45.659250,-73.541510,190025,40.669
60212,45.659460,-73.541183,190026,40.704
60212,45.660661,-73.539185,190027,40.909
60212,45.660660,-73.539188,200001,40.909
60212,45.663525,-73.534420,200002,41.399
60212,45.663705,-73.534094,200003,41.431
60212,45.664285,-73.533142,200004,41.529
60212,45.669142,-73.525147,200005,42.354
60212,45.669267,-73.524938,200006,42.375
60212,45.670321,-73.523206,200007,42.554
60212,45.670510,-73.522884,200008,42.587
60212,45.670681,-73.522564,200009,42.618
60212,45.670852,-73.522220,200010,42.651
60212,45.671014,-73.521885,200011,42.683
60212,45.671167,-73.521526,200012,42.715
60212,45.671303,-73.521166,200013,42.747
60212,45.671437,-73.520793,200014,42.780
60212,45.671563,-73.520421,200015,42.812
60212,45.671671,-73.520037,200016,42.844
60212,45.671698,-73.519934,200017,42.853
60212,45.671995,-73.518716,200018,42.953
60212,45.672182,-73.517843,200019,43.025
60212,45.672252,-73.517513,200020,43.051
60212,45.673581,-73.511479,200021,43.544
60212,45.674894,-73.505350,200022,44.044
60212,45.674895,-73.505347,210001,44.044
60212,45.675390,-73.503037,210002,44.232
60212,45.675480,-73.502636,210003,44.265
60212,45.675760,-73.501336,210004,44.371
60212,45.676058,-73.499948,210005,44.484
60212,45.676215,-73.499202,210006,44.545
60212,45.676300,-73.498802,210007,44.577
60212,45.676322,-73.498706,210008,44.585
60212,45.676571,-73.497667,210009,44.671
60212,45.676730,-73.497116,210010,44.717
60212,45.676845,-73.496759,210011,44.748
60212,45.676905,-73.496602,210012,44.762
60212,45.676944,-73.496510,210013,44.770
60212,45.676997,-73.496386,210014,44.781
60212,45.677090,-73.496183,210015,44.800
60212,45.677126,-73.496105,210016,44.807
60212,45.677241,-73.495888,210017,44.829
60212,45.677439,-73.495528,210018,44.864
60212,45.677594,-73.495303,210019,44.889
60212,45.677639,-73.495237,220001,44.889
60212,45.678387,-73.494423,220002,44.993
60212,45.678599,-73.494260,220003,45.020
60212,45.678684,-73.494201,220004,45.031
60212,45.678851,-73.494097,220005,45.051
60212,45.679110,-73.493949,220006,45.082
60212,45.679281,-73.493863,220007,45.102
60212,45.679395,-73.493817,220008,45.115
60212,45.679463,-73.493793,220009,45.123
60212,45.679576,-73.493755,220010,45.136
60212,45.679777,-73.493695,220011,45.159
60212,45.679944,-73.493665,220012,45.178
60212,45.680062,-73.493649,220013,45.191
60212,45.680517,-73.493616,220014,45.241
60212,45.682330,-73.493481,220015,45.443
60212,45.682678,-73.493456,220016,45.482
60212,45.682884,-73.493442,220017,45.505
60212,45.683086,-73.493430,220018,45.527
60212,45.683542,-73.493399,220019,45.578
60212,45.685433,-73.493259,220020,45.789
60212,45.685578,-73.493248,220021,45.805
60212,45.687420,-73.493079,220022,46.010
60212,45.688078,-73.492978,220023,46.084
60212,45.688286,-73.492947,220024,46.107
60212,45.688933,-73.492802,220025,46.180
60212,45.689161,-73.492751,220026,46.205
60212,45.689305,-73.492706,220027,46.222
60212,45.689664,-73.492594,220028,46.263
60212,45.689881,-73.492526,220029,46.287
60212,45.690561,-73.492273,220030,46.365
60212,45.690800,-73.492157,220031,46.394
60212,45.691225,-73.491951,220032,46.443
60212,45.691585,-73.491725,220033,46.487
60212,45.691918,-73.491480,220034,46.529
60212,45.692161,-73.491289,220035,46.559
60212,45.692234,-73.491231,220036,46.569
60212,45.692405,-73.491080,220037,46.591
60212,45.692639,-73.490873,220038,46.622
60212,45.693134,-73.490371,220039,46.689
60212,45.693479,-73.489971,220040,46.739
60212,45.693610,-73.489819,220041,46.757
60212,45.693692,-73.489710,220042,46.770
60212,45.694405,-73.488753,220043,46.879
60212,45.694456,-73.488690,220044,46.886
60212,45.694455,-73.488690,230001,46.886
60212,45.694934,-73.488102,230002,46.956
60212,45.695220,-73.487771,230003,46.997
60212,45.695553,-73.487406,230004,47.044
60212,45.695925,-73.487058,230005,47.093
60212,45.696174,-73.486841,230006,47.126
60212,45.696435,-73.486634,230007,47.159
60212,45.696957,-73.486287,230008,47.223
60212,45.697505,-73.485980,230009,47.288
60212,45.697775,-73.485850,230010,47.320
60212,45.698371,-73.485642,230011,47.388
60212,45.698471,-73.485608,230012,47.400
60212,45.698625,-73.485573,230013,47.417
60212,45.699198,-73.485445,230014,47.482
60212,45.699725,-73.485388,230015,47.540
60212,45.699999,-73.485384,230016,47.571
60212,45.700327,-73.485386,230017,47.607
60212,45.700611,-73.485412,230018,47.639
60212,45.700960,-73.485438,230019,47.678
60212,45.701212,-73.485467,230020,47.706
60212,45.703175,-73.485690,230021,47.925
60212,45.705109,-73.485860,230022,48.140
60212,45.707799,-73.486127,230023,48.440
60212,45.708102,-73.486165,230024,48.474
60212,45.708356,-73.486213,230025,48.502
60212,45.709911,-73.486559,230026,48.677
60212,45.710972,-73.486824,230027,48.797
60212,45.714026,-73.487585,230028,49.141
60212,45.714053,-73.487594,230029,49.144
60212,45.717672,-73.488466,230030,49.552
60212,45.718226,-73.488530,230031,49.614
60212,45.718531,-73.488549,230032,49.648
60212,45.718755,-73.488554,230033,49.673
60212,45.718985,-73.488537,230034,49.699
60212,45.719749,-73.488453,230035,49.784
60212,45.727957,-73.487172,230036,50.702
60212,45.728313,-73.487173,230037,50.741
60212,45.731552,-73.486668,230038,51.103
60212,45.731552,-73.486668,240001,51.103
60212,45.734595,-73.486192,240002,51.444
60212,45.734595,-73.486192,250001,51.444
60212,45.734754,-73.486167,250002,51.461
60212,45.736160,-73.485902,250003,51.619
60212,45.736389,-73.485899,250004,51.645
60212,45.736859,-73.485844,250005,51.697
60212,45.737388,-73.485760,250006,51.756
60212,45.737717,-73.485712,250007,51.793
60212,45.737975,-73.485756,250008,51.822
60212,45.738247,-73.485835,250009,51.853
60212,45.738515,-73.485980,250010,51.884
60212,45.738679,-73.486074,250011,51.904
